Date,Time,1RSS(dB),2RSS(dB),RQly(%),RSNR(dB),ANT,RFMD,TPWR(mW),TRSS(dB),TQly(%),TSNR(dB),RxBt(V),Curr(A),Capa(mAh),Bat%(%),Ptch(rad),Roll(rad),Yaw(rad),FM,VSpd(m/s),GPS,GSpd(kmh),Hdg(Â°),Alt(m),Sats,Rud,Ele,Thr,Ail,P1,SA,SB,SC,SD,SE,LSW,CH1(us),CH2(us),CH3(us),CH4(us),CH5(us),CH6(us),CH7(us),CH8(us),CH9(us),CH10(us),CH11(us),CH12(us),CH13(us),CH14(us),CH15(us),CH16(us),CH17(us),CH18(us),CH19(us),CH20(us),CH21(us),CH22(us),CH23(us),CH24(us),CH25(us),CH26(us),CH27(us),CH28(us),CH29(us),CH30(us),CH31(us),CH32(us),TxBat(V)
2025-04-18,08:43:05.520,-10,-6,100,14,1,4,25,-8,100,14,7.9,4.2,79,83,-0.23,0.06,0.51,"ANGL",0.1,54.619806 -1.085056,0.6,25.30,-1,10,39,1024,-5,19,1024,-1,-1,-1,1,-1,0x0000000000000000,1509,1498,2012,1519,2012,988,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2025-04-18,08:43:05.620,-10,-6,100,14,1,4,25,-8,100,14,7.8,5.3,80,80,-0.23,0.06,0.51,"ANGL",0.1,54.619806 -1.085056,0.6,25.30,-1,10,40,1024,-5,19,1024,-1,-1,-1,1,-1,0x0000000000000000,1509,1498,2012,1520,2012,988,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2025-04-18,08:43:05.720,-10,-6,100,14,1,4,25,-8,100,14,7.8,5.3,80,80,-0.24,0.01,0.61,"ANGL",0.1,54.619806 -1.085056,0.6,25.30,-1,10,39,1024,-5,19,1024,-1,-1,-1,1,-1,0x0000000000000000,1509,1498,2012,1519,2012,988,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2025-04-18,08:43:05.820,-10,-6,100,14,1,4,25,-7,100,14,7.8,5.3,80,80,-0.24,0.01,0.61,"ANGL",0.3,54.619807 -1.085055,0.4,25.30,-1,10,40,1024,-5,19,1024,-1,-1,-1,1,-1,0x0000000000000000,1509,1498,2012,1520,2012,988,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2025-04-18,08:43:05.920,-10,-6,100,14,1,4,25,-7,100,14,7.7,6.2,80,77,-0.26,0.03,0.52,"ANGL",0.3,54.619807 -1.085055,0.4,25.30,-1,10,40,1024,-5,19,1024,-1,-1,-1,1,-1,0x0000000000000000,1509,1498,2012,1520,2012,988,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2025-04-18,08:43:06.020,-10,-6,100,13,1,4,25,-8,100,13,7.7,6.2,80,77,-0.26,0.03,0.52,"ANGL",0.1,54.619807 -1.085055,0.4,25.30,-1,10,40,1024,-5,19,1024,-1,-1,-1,1,-1,0x0000000000000000,1509,1498,2012,1520,2012,988,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2025-04-18,08:43:06.120,-10,-6,100,13,1,4,25,-8,100,13,7.7,6.3,81,76,-0.26,0.03,0.52,"ANGL",0.1,54.619807 -1.085055,0.8,25.30,-1,10,40,1024,-5,19,1024,-1,-1,-1,1,-1,0x0000000000000000,1509,1498,2012,1520,2012,988,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2025-04-18,08:43:06.220,-10,-6,100,13,1,4,25,-8,100,13,7.7,6.3,81,76,-0.32,0.05,0.57,"ANGL",0.1,54.619807 -1.085055,0.8,25.30,-1,10,39,1024,-5,19,1024,-1,-1,-1,1,-1,0x0000000000000000,1509,1498,2012,1519,2012,988,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2025-04-18,08:43:06.320,-10,-6,100,13,1,4,25,-8,100,13,7.7,6.3,81,76,-0.32,0.05,0.57,"ANGL",0.0,54.619807 -1.085055,0.8,25.30,-1,10,39,1024,-5,19,1024,-1,-1,-1,1,-1,0x0000000000000000,1509,1498,2012,1519,2012,988,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2025-04-18,08:43:06.420,-10,-6,100,13,1,4,25,-8,100,13,7.5,9.6,81,67,-0.32,0.05,0.57,"ANGL",0.0,54.619807 -1.085055,1.2,25.30,-1,10,39,1024,-5,19,1024,-1,-1,-1,1,-1,0x0000000000000000,1509,1498,2012,1519,2012,988,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2025-04-18,08:43:06.520,-10,-7,100,14,1,4,25,-9,100,14,7.5,9.6,81,67,-0.24,-0.02,0.49,"ANGL",0.0,54.619807 -1.085055,1.2,25.30,-1,10,40,1024,-5,19,1024,-1,-1,-1,1,-1,0x0000000000000000,1509,1498,2012,1520,2012,988,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2025-04-18,08:43:06.620,-10,-7,100,14,1,4,25,-9,100,14,7.5,9.6,81,67,-0.24,-0.02,0.49,"ANGL",0.1,54.619807 -1.085055,2.1,25.30,-1,10,39,1024,-5,19,1024,-1,-1,-1,1,-1,0x0000000000000000,1509,1498,2012,1519,2012,988,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2025-04-18,08:43:06.720,-10,-8,100,13,1,4,25,-9,100,13,7.3,11.0,82,63,-0.30,-0.04,0.56,"ANGL",0.1,54.619807 -1.085055,2.1,25.30,-1,10,40,1024,-5,19,1024,-1,-1,-1,1,-1,0x0000000000000000,1509,1498,2012,1520,2012,988,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2025-04-18,08:43:06.820,-10,-8,100,13,1,4,25,-9,100,13,7.3,11.0,82,63,-0.30,-0.04,0.56,"ANGL",0.1,54.619807 -1.085055,2.1,25.30,-1,10,40,1024,-5,20,1024,-1,-1,-1,1,-1,0x0000000000000000,1510,1498,2012,1520,2012,988,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2025-04-18,08:43:06.920,-10,-8,100,13,1,4,25,-9,100,13,7.3,11.0,82,63,-0.30,-0.04,0.56,"ANGL",0.1,54.619808 -1.085054,1.0,25.30,-1,10,40,1024,-5,20,1024,-1,-1,-1,1,-1,0x0000000000000000,1510,1498,2012,1520,2012,988,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2025-04-18,08:43:07.020,-10,-7,100,14,1,4,25,-8,100,13,7.3,11.2,83,62,-0.42,-0.07,0.20,"ANGL",0.1,54.619808 -1.085054,1.0,25.30,-1,10,40,1024,-5,20,1024,-1,-1,-1,1,-1,0x0000000000000000,1510,1498,2012,1520,2012,988,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2025-04-18,08:43:07.120,-10,-7,100,14,1,4,25,-8,100,13,7.3,11.2,83,62,-0.42,-0.07,0.20,"ANGL",-0.3,54.619808 -1.085054,1.0,25.30,-1,10,40,1024,-5,20,1024,-1,-1,-1,1,-1,0x0000000000000000,1510,1498,2012,1520,2012,988,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2025-04-18,08:43:07.220,-10,-7,100,13,1,4,25,-6,100,13,7.3,11.2,84,61,-0.42,-0.07,0.20,"ANGL",-0.3,54.619807 -1.085058,3.5,25.30,-1,10,40,1024,-5,19,1024,-1,-1,-1,1,-1,0x0000000000000000,1509,1498,2012,1520,2012,988,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2025-04-18,08:43:07.320,-10,-7,100,13,1,4,25,-6,100,13,7.3,11.2,84,61,-0.27,-0.20,-0.43,"ANGL",-0.3,54.619807 -1.085058,3.5,25.30,-1,10,40,1024,-5,19,1024,-1,-1,-1,1,-1,0x0000000000000000,1509,1498,2012,1520,2012,988,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2025-04-18,08:43:07.420,-10,-7,100,13,1,4,25,-6,100,13,7.3,11.2,84,61,-0.27,-0.20,-0.43,"ANGL",0.4,54.619807 -1.085058,3.5,25.30,-1,10,40,1024,-5,19,1024,-1,-1,-1,1,-1,0x0000000000000000,1509,1498,2012,1520,2012,988,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2025-04-18,08:43:07.520,-10,-7,100,14,1,4,25,-13,100,14,7.3,11.1,85,61,-0.27,-0.20,-0.43,"ANGL",0.4,54.619807 -1.085058,1.4,252.70,-1,10,40,1024,-5,20,1024,-1,-1,-1,1,-1,0x0000000000000000,1510,1498,2012,1520,2012,988,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2025-04-18,08:43:07.620,-10,-7,100,14,1,4,25,-13,100,14,7.3,11.1,85,61,-0.44,-0.02,0.01,"ANGL",0.4,54.619807 -1.085058,1.4,252.70,-1,10,39,1024,-5,20,1024,-1,-1,-1,1,-1,0x0000000000000000,1510,1498,2012,1519,2012,988,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2025-04-18,08:43:07.720,-10,-9,100,13,1,4,25,-17,100,13,7.3,11.1,85,61,-0.44,-0.02,0.01,"ANGL",2.0,54.619810 -1.085048,9.8,73.00,0,10,39,1024,-5,20,1024,-1,-1,-1,1,-1,0x0000000000000000,1510,1498,2012,1519,2012,988,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2025-04-18,08:43:07.820,-10,-9,100,13,1,4,25,-17,100,13,7.3,10.9,85,61,-0.22,0.23,0.68,"ANGL",2.0,54.619810 -1.085048,9.8,73.00,0,10,40,1024,-5,20,1024,-1,-1,-1,1,-1,0x0000000000000000,1510,1498,2012,1520,2012,988,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2025-04-18,08:43:07.920,-21,-12,100,14,0,4,250,-17,100,13,7.3,10.9,85,61,-0.22,0.23,0.68,"ANGL",2.0,54.619810 -1.085048,9.8,73.00,0,10,40,1024,-3,19,1024,-1,-1,-1,1,-1,0x0000000000000000,1509,1499,2012,1520,2012,988,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2025-04-18,08:43:08.020,-21,-12,100,14,0,4,250,-17,100,13,7.3,10.9,85,61,-0.22,0.23,0.68,"ANGL",1.1,54.619812 -1.085037,13.0,73.90,0,10,39,1024,-3,19,1024,-1,-1,-1,1,-1,0x0000000000000000,1509,1499,2012,1519,2012,988,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2025-04-18,08:43:08.120,-21,-12,100,14,0,4,250,-17,100,13,7.3,11.0,86,61,0.28,1.34,1.48,"ANGL",1.1,54.619812 -1.085037,13.0,73.90,0,10,39,1024,-5,19,1024,-1,-1,-1,1,-1,0x0000000000000000,1509,1498,2012,1519,2012,988,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2025-04-18,08:43:08.220,-21,-12,100,14,1,4,250,-25,100,15,7.3,11.0,86,61,0.28,1.34,1.48,"ANGL",-0.5,54.619812 -1.085037,13.0,73.90,0,10,39,1024,-5,-4,1024,-1,-1,-1,1,-1,0x0000000000000000,1498,1498,2012,1519,2012,988,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2025-04-18,08:43:08.320,-21,-12,100,14,1,4,250,-25,100,15,7.3,11.0,87,61,0.28,1.34,1.48,"ANGL",-0.5,54.619814 -1.085015,19.8,88.10,0,10,39,1024,306,-1024,1024,-1,-1,-1,1,-1,0x0000000000000000,988,1653,2012,1519,2012,988,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2025-04-18,08:43:08.420,-17,-27,100,14,0,4,250,-25,100,14,7.3,11.0,87,61,0.42,1.57,1.49,"ANGL",-0.5,54.619814 -1.085015,19.8,88.10,0,10,40,1024,-79,-1024,1024,-1,-1,-1,1,-1,0x0000000000000000,988,1461,2012,1520,2012,988,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2025-04-18,08:43:08.520,-17,-27,100,14,0,4,250,-25,100,14,7.3,11.0,87,61,0.42,1.57,1.49,"ANGL",-3.9,54.619811 -1.084996,24.4,95.00,-1,10,39,1024,-699,-1024,1024,-1,-1,-1,1,-1,0x0000000000000000,988,1151,2012,1519,2012,988,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2025-04-18,08:43:08.620,-17,-27,100,14,0,4,250,-25,100,14,7.2,12.2,88,57,0.42,1.57,1.49,"ANGL",-3.9,54.619811 -1.084996,24.4,95.00,-1,10,39,1024,877,-1024,1024,-1,-1,-1,1,-1,0x0000000000000000,988,1938,2012,1519,2012,988,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2025-04-18,08:43:08.720,-19,-27,100,14,0,4,250,-31,92,14,7.2,12.2,88,57,0.71,1.10,1.83,"HOR",-3.9,54.619811 -1.084996,24.4,95.00,-1,10,39,1024,848,-1024,1024,-1,-1,-1,1,-1,0x0000000000000000,988,1924,2012,1519,2012,988,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2025-04-18,08:43:08.820,-19,-27,100,14,0,4,250,-31,92,14,7.2,12.2,88,57,0.71,1.10,1.83,"HOR",-6.2,54.619803 -1.084962,31.4,107.50,-2,10,399,320,11,-896,1024,-1,-1,-1,1,-1,0x0000000000000000,1052,1505,1660,1699,2012,988,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2025-04-18,08:43:08.920,-45,-41,100,12,0,4,250,-46,92,14,7.1,12.8,89,55,0.76,0.68,2.10,"HOR",-6.2,54.619803 -1.084962,31.4,107.50,-2,10,362,-1024,0,27,1024,-1,-1,-1,1,-1,0x0000000000000000,1513,1500,988,1681,2012,988,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2025-04-18,08:43:09.020,-45,-41,100,12,0,4,250,-46,92,14,7.1,12.8,89,55,0.76,0.68,2.10,"HOR",-4.9,54.619803 -1.084962,31.4,107.50,-2,10,141,-1024,-1,27,1024,-1,-1,-1,1,-1,0x0000000000000000,1513,1500,988,1570,2012,988,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2025-04-18,08:43:09.120,-45,-41,100,14,1,4,250,-55,100,14,7.7,5.1,90,76,0.76,0.68,2.10,"HOR",-4.9,54.619789 -1.084928,32.0,126.80,-4,10,173,-1024,-1,28,1024,-1,-1,-1,1,-1,0x0000000000000000,1514,1500,988,1586,2012,988,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2025-04-18,08:43:09.220,-45,-41,100,14,1,4,250,-55,100,14,7.7,5.1,90,76,-1.23,-2.11,-2.36,"HOR",-4.9,54.619789 -1.084928,32.0,126.80,-4,10,28,-1024,-1,28,1024,-1,-1,-1,1,-1,0x0000000000000000,1514,1500,988,1514,2012,988,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2025-04-18,08:43:09.320,-45,-41,100,14,1,4,250,-55,100,14,7.7,5.1,90,76,-1.23,-2.11,-2.36,"HOR",-5.8,54.619782 -1.084914,18.6,132.60,-5,10,30,-1024,-2,28,1024,-1,-1,-1,1,-1,0x0000000000000000,1514,1499,988,1515,2012,988,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2025-04-18,08:43:09.420,-45,-42,100,13,1,4,250,-54,96,13,7.8,3.2,90,81,-1.23,-2.11,-2.36,"HOR",-5.8,54.619782 -1.084914,18.6,132.60,-5,10,30,-1024,-2,28,1024,-1,-1,-1,1,-1,0x0000000000000000,1514,1499,988,1515,2012,988,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2025-04-18,08:43:09.520,-45,-42,100,13,1,4,250,-54,96,13,7.8,3.2,90,81,0.41,1.79,1.41,"HOR",-5.8,54.619782 -1.084914,18.6,132.60,-5,10,30,-1024,-2,28,1024,-1,-1,-1,1,-1,0x0000000000000000,1514,1499,988,1515,2012,988,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2025-04-18,08:43:09.620,-45,-39,100,14,1,4,250,-35,96,14,7.8,3.2,90,81,0.41,1.79,1.41,"HOR",-7.6,54.619781 -1.084911,2.7,135.50,-7,10,30,-1024,-2,28,1024,-1,-1,-1,1,-1,0x0000000000000000,1514,1499,988,1515,2012,988,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2025-04-18,08:43:09.720,-45,-39,100,14,1,4,250,-35,96,14,7.9,2.6,90,83,0.62,-2.14,-0.15,"HOR",-7.6,54.619781 -1.084911,2.7,135.50,-7,10,31,-1024,-2,28,1024,-1,-1,-1,1,-1,0x0000000000000000,1514,1499,988,1515,2012,988,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
